Vdd,Vdd18,sys_osc_trim,sys_clk_period[ns],sys_clk_freq[MHz],pre-bck_grd_iddw[mA],pre-bck_grd_idd18w[mA],Vwl,Vbl,write speed[ns],write-data,iddw[mA],idd18w[mA],Lot Bin Wafer,Part Number,Temp,Date
0.72,1.62,0x9f,4.962488,201.51,2.328125,3.286250,0x07,0x16,100.00,solid0x00,2.540625,53.888123,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.962488,201.51,2.328125,3.286250,0x07,0x16,100.00,solid0xff,2.537500,47.203754,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.958035,201.69,2.431250,3.314375,0x09,0x0e,20.00,ckbd-0xaa,2.754375,46.130001,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.958035,201.69,2.431250,3.314375,0x09,0x0e,20.00,solid0x00,2.647500,46.936249,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.958035,201.69,2.431250,3.314375,0x09,0x0e,20.00,solid0xff,2.567500,44.899376,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.958182,201.69,2.381875,3.308750,0x09,0x0e,25.00,ckbd-0xaa,2.725000,46.633751,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.958182,201.69,2.381875,3.308750,0x09,0x0e,25.00,solid0x00,2.635625,47.010002,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.958182,201.69,2.381875,3.308750,0x09,0x0e,25.00,solid0xff,2.551250,45.049374,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.954529,201.84,2.430625,3.321250,0x09,0x0e,40.00,ckbd-0xaa,2.685625,47.591873,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.954529,201.84,2.430625,3.321250,0x09,0x0e,40.00,solid0x00,2.605625,49.166248,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.954529,201.84,2.430625,3.321250,0x09,0x0e,40.00,solid0xff,2.561875,45.426872,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.980382,200.79,2.354375,3.281250,0x09,0x0e,60.00,ckbd-0xaa,2.588125,47.967506,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.980382,200.79,2.354375,3.281250,0x09,0x0e,60.00,solid0x00,2.545000,50.391251,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.980382,200.79,2.354375,3.281250,0x09,0x0e,60.00,solid0xff,2.520000,45.680000,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972620,201.10,2.364375,3.327500,0x09,0x0e,80.00,ckbd-0xaa,2.558750,48.836250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972620,201.10,2.364375,3.327500,0x09,0x0e,80.00,solid0x00,2.532500,51.489998,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972620,201.10,2.364375,3.327500,0x09,0x0e,80.00,solid0xff,2.486875,45.642502,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984595,200.62,2.366250,3.305625,0x09,0x0e,100.00,ckbd-0xaa,2.618125,48.644371,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984595,200.62,2.366250,3.305625,0x09,0x0e,100.00,solid0x00,2.543125,52.382496,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984595,200.62,2.366250,3.305625,0x09,0x0e,100.00,solid0xff,2.501875,45.941250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977378,200.91,2.396875,3.297500,0x09,0x0f,20.00,ckbd-0xaa,2.788125,46.413750,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977378,200.91,2.396875,3.297500,0x09,0x0f,20.00,solid0x00,2.692500,47.145622,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977378,200.91,2.396875,3.297500,0x09,0x0f,20.00,solid0xff,2.612500,45.235622,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959521,201.63,2.338125,3.290000,0x09,0x0f,25.00,ckbd-0xaa,2.691250,46.450626,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959521,201.63,2.338125,3.290000,0x09,0x0f,25.00,solid0x00,2.636250,47.351250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959521,201.63,2.338125,3.290000,0x09,0x0f,25.00,solid0xff,2.559375,45.138752,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.966956,201.33,2.385000,3.306250,0x09,0x0f,40.00,ckbd-0xaa,2.706875,47.734379,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.966956,201.33,2.385000,3.306250,0x09,0x0f,40.00,solid0x00,2.586875,49.073128,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.966956,201.33,2.385000,3.306250,0x09,0x0f,40.00,solid0xff,2.555000,45.721874,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.988516,200.46,2.396875,3.311875,0x09,0x0f,60.00,ckbd-0xaa,2.689375,48.451252,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.988516,200.46,2.396875,3.311875,0x09,0x0f,60.00,solid0x00,2.607500,49.844376,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.988516,200.46,2.396875,3.311875,0x09,0x0f,60.00,solid0xff,2.558750,45.551250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.963701,201.46,2.370625,3.315000,0x09,0x0f,80.00,ckbd-0xaa,2.598125,48.260624,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.963701,201.46,2.370625,3.315000,0x09,0x0f,80.00,solid0x00,2.568750,51.575623,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.963701,201.46,2.370625,3.315000,0x09,0x0f,80.00,solid0xff,2.518750,45.771248,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.982663,200.70,2.375625,3.283750,0x09,0x0f,100.00,ckbd-0xaa,2.596250,49.254375,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.982663,200.70,2.375625,3.283750,0x09,0x0f,100.00,solid0x00,2.540000,51.185631,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.982663,200.70,2.375625,3.283750,0x09,0x0f,100.00,solid0xff,2.485000,46.019997,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.964379,201.44,2.374375,3.283750,0x09,0x10,20.00,ckbd-0xaa,2.740625,46.693127,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.964379,201.44,2.374375,3.283750,0x09,0x10,20.00,solid0x00,2.638750,47.071251,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.964379,201.44,2.374375,3.283750,0x09,0x10,20.00,solid0xff,2.570000,45.260628,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984573,200.62,2.343750,3.327500,0x09,0x10,25.00,ckbd-0xaa,2.696875,46.691250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984573,200.62,2.343750,3.327500,0x09,0x10,25.00,solid0x00,2.659375,47.484997,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984573,200.62,2.343750,3.327500,0x09,0x10,25.00,solid0xff,2.592500,45.150623,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.988965,200.44,2.416875,3.305000,0x09,0x10,40.00,ckbd-0xaa,2.647500,48.040627,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.988965,200.44,2.416875,3.305000,0x09,0x10,40.00,solid0x00,2.576250,49.299377,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.988965,200.44,2.416875,3.305000,0x09,0x10,40.00,solid0xff,2.513750,45.796249,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.989473,200.42,2.373125,3.306875,0x09,0x10,60.00,ckbd-0xaa,2.618750,48.621876,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.989473,200.42,2.373125,3.306875,0x09,0x10,60.00,solid0x00,2.590000,50.559376,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.989473,200.42,2.373125,3.306875,0x09,0x10,60.00,solid0xff,2.560000,45.934376,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.968317,201.28,2.395000,3.330625,0x09,0x10,80.00,ckbd-0xaa,2.518750,49.076248,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.968317,201.28,2.395000,3.330625,0x09,0x10,80.00,solid0x00,2.478125,51.196877,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.968317,201.28,2.395000,3.330625,0x09,0x10,80.00,solid0xff,2.448125,46.331875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.905110,203.87,2.379375,3.306875,0x09,0x10,100.00,ckbd-0xaa,2.570625,49.961876,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.905110,203.87,2.379375,3.306875,0x09,0x10,100.00,solid0x00,2.538125,51.745003,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.905110,203.87,2.379375,3.306875,0x09,0x10,100.00,solid0xff,2.484375,46.598122,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959713,201.62,2.408750,3.336250,0x09,0x11,20.00,ckbd-0xaa,2.761875,46.176872,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959713,201.62,2.408750,3.336250,0x09,0x11,20.00,solid0x00,2.683750,47.647499,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959713,201.62,2.408750,3.336250,0x09,0x11,20.00,solid0xff,2.578750,44.935001,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.867466,205.45,2.387500,3.321875,0x09,0x11,25.00,ckbd-0xaa,2.784375,46.868126,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.867466,205.45,2.387500,3.321875,0x09,0x11,25.00,solid0x00,2.670000,48.433750,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.867466,205.45,2.387500,3.321875,0x09,0x11,25.00,solid0xff,2.615625,45.283127,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.971554,201.14,2.369375,3.295000,0x09,0x11,40.00,ckbd-0xaa,2.693750,48.180000,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.971554,201.14,2.369375,3.295000,0x09,0x11,40.00,solid0x00,2.638750,49.458752,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.971554,201.14,2.369375,3.295000,0x09,0x11,40.00,solid0xff,2.563750,45.907501,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.983167,200.68,2.380000,3.343125,0x09,0x11,60.00,ckbd-0xaa,2.691875,48.771873,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.983167,200.68,2.380000,3.343125,0x09,0x11,60.00,solid0x00,2.593125,50.991249,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.983167,200.68,2.380000,3.343125,0x09,0x11,60.00,solid0xff,2.561875,45.999378,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.986887,200.53,2.392500,3.312500,0x09,0x11,80.00,ckbd-0xaa,2.662500,49.534996,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.986887,200.53,2.392500,3.312500,0x09,0x11,80.00,solid0x00,2.618750,51.461876,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.986887,200.53,2.392500,3.312500,0x09,0x11,80.00,solid0xff,2.581250,46.228752,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.976152,200.96,2.406250,3.310625,0x09,0x11,100.00,ckbd-0xaa,2.613750,50.123127,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.976152,200.96,2.406250,3.310625,0x09,0x11,100.00,solid0x00,2.528125,51.218128,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.976152,200.96,2.406250,3.310625,0x09,0x11,100.00,solid0xff,2.465625,46.564377,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.995092,200.20,2.363750,3.299375,0x09,0x12,20.00,ckbd-0xaa,2.725625,46.584999,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.995092,200.20,2.363750,3.299375,0x09,0x12,20.00,solid0x00,2.630000,47.243126,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.995092,200.20,2.363750,3.299375,0x09,0x12,20.00,solid0xff,2.561875,45.220005,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977082,200.92,2.368125,3.316875,0x09,0x12,25.00,ckbd-0xaa,2.696875,46.873749,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977082,200.92,2.368125,3.316875,0x09,0x12,25.00,solid0x00,2.649375,48.191250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977082,200.92,2.368125,3.316875,0x09,0x12,25.00,solid0xff,2.585625,45.291874,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.987036,200.52,2.382500,3.343750,0x09,0x12,40.00,ckbd-0xaa,2.688125,47.645000,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.987036,200.52,2.382500,3.343750,0x09,0x12,40.00,solid0x00,2.630000,49.848751,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.987036,200.52,2.382500,3.343750,0x09,0x12,40.00,solid0xff,2.571250,45.511250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.953080,201.89,2.383750,3.312500,0x09,0x12,60.00,ckbd-0xaa,2.688125,48.985626,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.953080,201.89,2.383750,3.312500,0x09,0x12,60.00,solid0x00,2.584375,50.973122,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.953080,201.89,2.383750,3.312500,0x09,0x12,60.00,solid0xff,2.561250,46.126877,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972064,201.12,2.398750,3.288750,0x09,0x12,80.00,ckbd-0xaa,2.598750,49.343121,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972064,201.12,2.398750,3.288750,0x09,0x12,80.00,solid0x00,2.531875,52.275002,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972064,201.12,2.398750,3.288750,0x09,0x12,80.00,solid0xff,2.531875,46.224373,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972384,201.11,2.375000,3.339375,0x09,0x12,100.00,ckbd-0xaa,2.528750,49.943127,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972384,201.11,2.375000,3.339375,0x09,0x12,100.00,solid0x00,2.478125,51.266247,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972384,201.11,2.375000,3.339375,0x09,0x12,100.00,solid0xff,2.452500,46.557499,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.992741,200.29,2.385000,3.303750,0x09,0x13,20.00,ckbd-0xaa,2.778750,46.355625,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.992741,200.29,2.385000,3.303750,0x09,0x13,20.00,solid0x00,2.667500,47.691875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.992741,200.29,2.385000,3.303750,0x09,0x13,20.00,solid0xff,2.585625,45.192501,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.968444,201.27,2.351875,3.275625,0x09,0x13,25.00,ckbd-0xaa,2.721250,46.849377,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.968444,201.27,2.351875,3.275625,0x09,0x13,25.00,solid0x00,2.650625,48.476875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.968444,201.27,2.351875,3.275625,0x09,0x13,25.00,solid0xff,2.558125,45.393745,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959792,201.62,2.414375,3.280625,0x09,0x13,40.00,ckbd-0xaa,2.655000,48.525002,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959792,201.62,2.414375,3.280625,0x09,0x13,40.00,solid0x00,2.575625,49.736252,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959792,201.62,2.414375,3.280625,0x09,0x13,40.00,solid0xff,2.528125,45.827503,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977535,200.90,2.356250,3.328125,0x09,0x13,60.00,ckbd-0xaa,2.610000,49.538124,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977535,200.90,2.356250,3.328125,0x09,0x13,60.00,solid0x00,2.546250,50.763752,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977535,200.90,2.356250,3.328125,0x09,0x13,60.00,solid0xff,2.528750,46.416874,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984856,200.61,2.344375,3.285000,0x09,0x13,80.00,ckbd-0xaa,2.551875,49.758751,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984856,200.61,2.344375,3.285000,0x09,0x13,80.00,solid0x00,2.508750,51.930004,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984856,200.61,2.344375,3.285000,0x09,0x13,80.00,solid0xff,2.494375,46.514374,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.982920,200.69,2.350000,3.271250,0x09,0x13,100.00,ckbd-0xaa,2.615625,50.084999,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.982920,200.69,2.350000,3.271250,0x09,0x13,100.00,solid0x00,2.598750,53.519371,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.982920,200.69,2.350000,3.271250,0x09,0x13,100.00,solid0xff,2.534375,46.236252,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.955264,201.81,2.375000,3.269375,0x09,0x14,20.00,ckbd-0xaa,2.731250,46.807503,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.955264,201.81,2.375000,3.269375,0x09,0x14,20.00,solid0x00,2.636875,48.020622,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.955264,201.81,2.375000,3.269375,0x09,0x14,20.00,solid0xff,2.564375,45.169380,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.962871,201.50,2.361875,3.264375,0x09,0x14,25.00,ckbd-0xaa,2.771250,46.990623,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.962871,201.50,2.361875,3.264375,0x09,0x14,25.00,solid0x00,2.645625,48.960621,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.962871,201.50,2.361875,3.264375,0x09,0x14,25.00,solid0xff,2.588125,45.533749,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.979134,200.84,2.410000,3.325625,0x09,0x14,40.00,ckbd-0xaa,2.695625,48.242500,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.979134,200.84,2.410000,3.325625,0x09,0x14,40.00,solid0x00,2.604375,49.921879,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.979134,200.84,2.410000,3.325625,0x09,0x14,40.00,solid0xff,2.551250,46.096878,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.973608,201.06,2.369375,3.294375,0x09,0x14,60.00,ckbd-0xaa,2.665000,49.378750,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.973608,201.06,2.369375,3.294375,0x09,0x14,60.00,solid0x00,2.568125,52.334373,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.973608,201.06,2.369375,3.294375,0x09,0x14,60.00,solid0xff,2.511875,46.296253,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.978467,200.87,2.356875,3.283125,0x09,0x14,80.00,ckbd-0xaa,2.605000,49.543129,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.978467,200.87,2.356875,3.283125,0x09,0x14,80.00,solid0x00,2.567500,53.736248,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.978467,200.87,2.356875,3.283125,0x09,0x14,80.00,solid0xff,2.506875,46.438755,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.881520,204.85,2.383125,3.281875,0x09,0x14,100.00,ckbd-0xaa,2.558125,49.531250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.881520,204.85,2.383125,3.281875,0x09,0x14,100.00,solid0x00,2.515625,53.713127,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.881520,204.85,2.383125,3.281875,0x09,0x14,100.00,solid0xff,2.455625,46.274376,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.985688,200.57,2.362500,3.289375,0x09,0x15,20.00,ckbd-0xaa,2.750000,47.054375,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.985688,200.57,2.362500,3.289375,0x09,0x15,20.00,solid0x00,2.656250,47.972504,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.985688,200.57,2.362500,3.289375,0x09,0x15,20.00,solid0xff,2.606875,45.528751,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959116,201.65,2.358750,3.277500,0x09,0x15,25.00,ckbd-0xaa,2.714375,47.507504,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959116,201.65,2.358750,3.277500,0x09,0x15,25.00,solid0x00,2.640625,48.230625,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.959116,201.65,2.358750,3.277500,0x09,0x15,25.00,solid0xff,2.555625,45.703747,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.953551,201.88,2.373125,3.300000,0x09,0x15,40.00,ckbd-0xaa,2.669375,48.903126,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.953551,201.88,2.373125,3.300000,0x09,0x15,40.00,solid0x00,2.578125,50.202499,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.953551,201.88,2.373125,3.300000,0x09,0x15,40.00,solid0xff,2.541250,46.153751,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972507,201.11,2.370000,3.305000,0x09,0x15,60.00,ckbd-0xaa,2.663750,49.649376,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972507,201.11,2.370000,3.305000,0x09,0x15,60.00,solid0x00,2.612500,52.263752,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.972507,201.11,2.370000,3.305000,0x09,0x15,60.00,solid0xff,2.540625,46.113750,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984175,200.64,2.433750,3.301250,0x09,0x15,80.00,ckbd-0xaa,2.535000,49.638126,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984175,200.64,2.433750,3.301250,0x09,0x15,80.00,solid0x00,2.502500,53.991249,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.984175,200.64,2.433750,3.301250,0x09,0x15,80.00,solid0xff,2.463125,46.511875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.980860,200.77,2.420000,3.294375,0x09,0x15,100.00,ckbd-0xaa,2.636250,50.082504,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.980860,200.77,2.420000,3.294375,0x09,0x15,100.00,solid0x00,2.595625,53.690624,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.980860,200.77,2.420000,3.294375,0x09,0x15,100.00,solid0xff,2.540000,46.696877,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.975404,200.99,2.400625,3.283750,0x09,0x16,20.00,ckbd-0xaa,2.780625,47.275627,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.975404,200.99,2.400625,3.283750,0x09,0x16,20.00,solid0x00,2.676250,48.724377,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.975404,200.99,2.400625,3.283750,0x09,0x16,20.00,solid0xff,2.568125,45.708748,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.973832,201.05,2.381875,3.321875,0x09,0x16,25.00,ckbd-0xaa,2.749375,47.210625,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.973832,201.05,2.381875,3.321875,0x09,0x16,25.00,solid0x00,2.637500,49.110001,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.973832,201.05,2.381875,3.321875,0x09,0x16,25.00,solid0xff,2.586250,45.542500,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.988378,200.47,2.395625,3.327500,0x09,0x16,40.00,ckbd-0xaa,2.710000,48.666878,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.988378,200.47,2.395625,3.327500,0x09,0x16,40.00,solid0x00,2.627500,50.521873,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.988378,200.47,2.395625,3.327500,0x09,0x16,40.00,solid0xff,2.571250,46.073753,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977903,200.89,2.371250,3.286875,0x09,0x16,60.00,ckbd-0xaa,2.603750,49.514996,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977903,200.89,2.371250,3.286875,0x09,0x16,60.00,solid0x00,2.572500,51.757500,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977903,200.89,2.371250,3.286875,0x09,0x16,60.00,solid0xff,2.486875,46.449375,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.973700,201.06,2.406250,3.311875,0x09,0x16,80.00,ckbd-0xaa,2.571875,50.140625,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.973700,201.06,2.406250,3.311875,0x09,0x16,80.00,solid0x00,2.528125,52.765625,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.973700,201.06,2.406250,3.311875,0x09,0x16,80.00,solid0xff,2.459375,46.715626,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.62,0x9f,4.977810,200.89,2.368125,3.330000,0x09,0x16,100.00,ckbd-0xaa,2.569375,51.053127,P9KT98.AC_a_0,Q0128,25C,231205
